LengthOfScreenName,LengthOfDescriptionInUserProfile,DaysSinceCreation,NumberOfFollowings,NumberOfFollowers,Following/Followers Ratio,tweets_by_day,proportion_http,proportion_@,proportion_#,temps_moyen_entre_tweets,temps_max_entre_tweets,repetition_moyenne_tweets,Classe
0.801629207854509,1.523297287732414,0.6805888378989458,-0.811363420607722,0.17168119654078937,-1.294962292139841,0.6635343058476959,-0.4841362001227901,1.5300733940241504,1.3084672828317474,-0.7964522996129035,-0.7571770012111975,-0.6768977576396316,0
0.03159385023821048,1.5770425445617335,1.8608004825388649,2.10903395136711,2.445165680760989,-0.5399082581427926,1.1343825936074434,1.0002700014176658,0.4894617032093501,0.11057298914528013,-0.865831701196733,-0.9325277467071421,-0.06797250978592971,0
0.801629207854509,-1.1734625735631232,-1.236314287241468,-0.8346115616815136,-0.7938511425317878,1.6972822677982318,0.9927934904297369,1.4545874232363292,-1.0779634289820816,-0.8465884471933256,-0.7252936992240924,-0.8708240689756073,2.0594149500108525,1
-0.3280472982518366,-1.1734625735631232,-1.3393704673826998,-0.1942726829084683,-0.7387765648356182,2.0159051233500187,2.0777010322590557,0.7941045761579009,1.3194157808595315,0.30649414240058187,-0.8680943061949992,-0.9205457055233955,-0.6768977576396316,1
1.2062704073195167,-1.1734625735631232,-0.941746281609333,0.4801351901226453,-0.4659327445855959,1.3702976014570931,1.0655485223735939,0.5714433879269863,-1.0779634289820816,-0.8465884471933256,-0.7350261901029518,-0.8937982169954578,-0.35518111735013214,1
-1.9546419849708476,-1.1734625735631232,-1.1109191139857515,-0.1303202568349901,-0.6963130929433197,1.79328423851719,-0.7188223405443245,-0.053058808617390346,-0.10486205512368336,-0.5063523953640652,-0.4608386231418425,-0.45651251668428944,-0.6768977576396316,1
-1.0050309774509956,-1.1734625735631232,1.6213630629338458,-0.8556806949985413,-0.6613495549958996,-0.4817774111085936,-0.792736702638647,1.0511424288315123,2.0093884562372097,-0.8465884471933256,-0.19358846113704445,-0.28304999507714906,1.0753124643729421,0
-0.3280472982518366,-1.1734625735631232,-0.63643437016461,-0.9655503906523474,-0.7435291612252922,-0.6189843010038961,-0.1918888325290584,-0.3134593985257494,0.002708961763757457,0.8656817583354222,-0.43471116735508303,-0.35957655787544324,-0.35518111735013214,0
1.621358926142521,-0.7271380349345874,0.62516636445543,-0.7358430356079579,-0.6636685905865358,0.0591289147649685,-0.9676352181863818,0.2052642579395802,0.840442269451946,-0.4882384690517722,1.2571357953050235,2.038823837506502,-0.1227878984877337,1
0.03159385023821048,1.2840592320869573,0.3780073974372478,2.0279640625827247,2.3637745996477024,-0.5175890145334233,0.7202705205120697,1.3190449491360636,-1.0779634289820816,-0.8465884471933256,-0.6987095514546072,-0.8573873086066132,-0.6768977576396316,1
-1.0050309774509956,0.6043882054167083,-0.941746281609333,-0.922120090008675,-0.8059462647099294,1.6834831180781762,-1.0305612287760468,-0.053058808617390346,-0.10486205512368336,-0.5063523953640652,-0.4608386231418425,-0.45651251668428944,-0.6768977576396316,1
0.03159385023821048,0.7768589141901721,0.9068516720712302,1.5411555008309166,1.7448321539882765,-0.5191227969311246,-0.7521932087790056,-0.8310855542007318,1.1621709226725312,0.5775316778233375,-0.3993646432637679,0.16090799144504372,0.18748391365413933,1
-2.558432695879112,0.3786531349812634,1.5875148671807242,0.4748934222480774,2.0301464254141606,-1.2023008731983196,0.5531038797013653,-0.3258169359970782,0.8319090073872029,1.771279567975687,-0.672018337021043,-0.3794003774294227,-0.2074388563455151,0
-0.6722850834692549,0.5377502246069827,-0.5617685681157203,1.5530182318920112,1.7505211904121687,-0.5114619760563432,-0.943751076328487,0.6348680304949087,-0.8403594872833087,0.7194713380685194,1.5810734253325596,1.4924979882142493,-0.6768977576396316,1
0.801629207854509,0.8506944420300836,0.9028289500767964,-0.6665526986575794,-0.7221968464991572,0.9528080742984141,-0.12433680467502585,-1.0400945274271451,0.050343135880949595,1.3204120987715158,-0.23473808153704398,-0.4405562007791451,-0.6768977576396316,0
0.4092051399047589,-0.298378200414587,1.6296598575343053,1.5161291615701407,1.7258806070405144,-0.5283425090571031,-0.20455772221764,0.7372179867597093,-0.6877646431828666,1.6902778873791797,-0.605247174039055,-0.6793535688114699,0.7040411576388841,0
0.801629207854509,-0.40080237763012344,0.06810912816063992,-0.9972705580186562,-0.6290598751991401,-1.2641422391703034,-0.3294364013345704,1.2904401316340983,-1.0092964340651431,-0.8465884471933256,-0.37249469083584164,-0.5512365471131302,1.4122240049494998,0
-1.328680394876794,1.0843001440767241,0.3585855012681386,-0.5602278966437743,-0.40350513539366456,-0.48632436862992573,-0.46104579257514605,-0.22450870217480207,0.5505749854089264,1.0659570149037796,-0.7336544970864667,-0.6185440877581386,-0.35518111735013214,0
0.03159385023821048,1.260000666784211,-0.9654587378831752,1.4332677960443103,0.7042157606278546,0.3127686785731543,-0.5078230309465184,1.2529097539824383,-1.0379644723407038,0.6143029051851439,0.03376755526365673,0.6255129027618613,-0.6768977576396316,1
-0.6722850834692549,-1.1734625735631232,-1.3524239450932884,-0.7585349177673891,-0.5009463582760276,-0.7050735017669195,0.255730166421316,0.5856410368653954,-0.7465630414508841,1.696487106523572,-0.5007876750095693,-0.4923850954953917,2.041417329590771,1
-0.6722850834692549,1.4122588319081761,0.3051871294801335,-0.4577284576776406,-0.12587866871495257,-0.7510969179607458,1.7965966500164536,0.46370463187663885,-0.8847378950243328,1.922857883534521,-0.6793741096452658,-0.814557894760786,-0.35518111735013214,1
0.4092051399047589,0.3600972804327088,-1.1982964217050582,-0.12132555636664825,-0.6267660528952266,1.3507739040159596,-1.0946952154037193,-0.053058808617390346,-0.10486205512368336,-0.5063523953640652,-0.4608386231418425,-0.45651251668428944,-0.6768977576396316,1
-0.6722850834692549,1.0973042754173687,-0.31974494882323656,-1.0169392106790442,-0.7793949186841401,-0.9175459556184149,0.5566319343522192,-0.2398949527919124,0.0860604769978594,-0.8465884471933256,-0.5509576622564637,-0.6340707282566919,-0.35518111735013214,0
0.801629207854509,0.26430953582564454,-1.3524239450932884,-0.4068729095988201,-0.7435291612252922,1.841988394582325,0.18233281949226118,0.48836466312799964,-1.0779634289820816,-0.8465884471933256,-0.26533054847134663,-0.11764715766912556,-0.6768977576396316,1
-1.328680394876794,1.5124111581265285,1.5503354799588152,1.6209310353506705,1.857589148671176,-0.5283425090571031,0.09167039260220625,1.3162467274861895,-0.44650616069215954,2.045952407287524,-0.8117345070487929,-0.8574178608099191,0.738632407885135,1
-0.6722850834692549,0.3413483105152223,2.1479329311947324,1.4328061239078027,0.8376957218050284,0.1623667561249047,-1.0797869832102829,-0.3877524964728096,0.0033994637648851493,1.8801667154073898,2.3475321944432044,2.155073389450999,-0.6768977576396316,1
-0.3280472982518366,0.5879420776793433,-1.4182633408941383,-0.2353684224004147,-0.6776183393098126,1.5247231493023912,1.83077999778434,-1.0367515362664999,0.051737575038236235,2.016285847226639,-0.8816473396551606,-0.9339937241868429,-0.6768977576396316,1
-1.328680394876794,0.9360271989812999,-1.3655155473478144,-0.142971885473783,-0.46810912131833743,0.4971516139886786,1.922252317880374,-1.0447406287153633,1.4184695060718502,-0.3352698818521459,-0.8304452846043641,-0.7759788205437615,-0.6768977576396316,0
1.621358926142521,-1.1734625735631232,-1.4182633408941383,-0.4433918563096551,-0.7673961571502171,2.0300096885967758,0.255730166421316,-1.2754429993576935,-1.0779634289820816,-0.8465884471933256,-0.885623531262657,-0.9376630232779413,-0.6768977576396316,1
-0.6722850834692549,0.46870890252309155,-0.5303332818720601,1.62030132989821,1.9059124591013594,-0.5694135229187093,0.5209206529441508,1.1092956303734929,-1.0779634289820816,-0.8465884471933256,-0.5291515423121153,0.42412149651103254,2.0277640484685726,1
1.621358926142521,1.4683922094634814,1.11155385055051,0.5391559411812961,0.8676554025779034,-0.6782654295625232,-0.16141424997718903,0.6058246711823287,-0.8860702171256281,-0.26530761150441334,-0.4438419960523287,-0.5906632873038163,1.0753124643729421,0
-0.6722850834692549,-1.1734625735631232,-0.3293982930408909,-0.7791007952689857,-0.7198352034365055,0.4178181648665419,-0.7099867947197867,0.8958353169986613,1.0016586024077792,-0.8465884471933256,0.50569657192197,2.012217011904489,-0.26552331278771973,0
0.4092051399047589,1.6296904755669344,-1.3655155473478144,0.8818677004251401,-0.5031483300872581,1.837688568821076,-0.8545825182040869,0.41844743610306767,0.7969825253180923,-0.8465884471933256,1.3053048372112463,-0.22484787407645113,-0.6768977576396316,1
0.801629207854509,1.523297287732414,-1.0618251345275567,-0.42304213282380054,-0.418452851632879,-0.18631790176499308,1.0745166985763237,0.2517854574789967,-1.0571517683552016,-0.8465884471933256,-0.7449970482377605,-0.6964733404928817,-0.32495397395215836,1
-1.0050309774509956,0.22447856069507544,0.690378938730713,-0.8792537105352842,-0.7269252927742739,-0.09249516937967547,-0.7566711068974085,-0.6291050308149482,0.3071630877004567,-0.5792982695857073,0.25837219406532885,0.9751669233031149,0.32661076241776915,0
1.621358926142521,-1.1734625735631232,-0.9654587378831752,0.3941145436189101,-0.37173100903675477,0.9478688398347448,1.016824723802963,0.36387289553479407,-1.0779634289820816,-0.8465884471933256,-0.6413499792322681,-0.81393078996191,-0.6768977576396316,1
0.4092051399047589,0.8214720452377308,-1.4050191709635045,1.4290990977442937,-0.560967681423166,2.1854962208501774,1.2804410519582021,-0.30805849153865905,-1.0779634289820816,-0.8465884471933256,-0.6713517095001232,-0.8258848111410316,1.539471361184584,1
-1.328680394876794,1.6812982936339256,0.922798389703217,1.6590715428416016,1.89787550808749,-0.5214249890039034,-0.6081436178997127,0.22289326365798,-0.38949411991026006,-0.8143209380622257,0.3666429027474073,1.9524158951996706,2.0499935888647167,1
-1.9546419849708476,-0.42691362531287363,0.5937472007632172,-0.5623591953408653,-0.08384220706023496,-0.9192882081191698,1.985012671173123,-1.2545975314742643,0.4519158672896452,-0.8465884471933256,-0.8435689590113005,-0.6869531417416078,-0.6768977576396316,0
-1.0050309774509956,-0.7842311934325708,-1.4182633408941383,-0.39882499655195647,-0.8180854295059219,2.279863130481772,1.9020928918458093,0.9446720613490852,-0.8344859489426784,2.046758920055919,-0.8874065738319508,-0.937763179437635,2.0912956566390624,1
-1.0050309774509956,-1.1734625735631232,-0.8831279774614852,1.0322725900082657,0.8771238719892711,-0.3106937818930905,1.3212387259802385,1.1377615560621082,-1.0015571552859055,2.0566547655542653,-0.6739116957675614,-0.846501401764094,-0.06797250978592971,1
0.4092051399047589,0.07774449341675062,-0.6581063626848899,0.2784638223362661,-0.139397214231872,0.19071632571462951,-1.0281187663163318,0.3142385887642025,-1.0779634289820816,-0.8465884471933256,2.1456860191357108,1.8500585427600402,-0.6768977576396316,1
0.4092051399047589,-1.1734625735631232,0.0358201934794087,-0.9437644043480101,-0.8205185609594032,-1.493307916334808,-0.882470563433651,-1.2754429993576935,1.1235747251734587,0.719255255737436,1.2047299480699947,1.9188460214278547,-0.6768977576396316,0
1.621358926142521,-1.1734625735631232,0.8278154756468695,-0.8934801867010574,-0.3675207595547245,-1.1919356944294077,0.9656562853871371,-0.8029341769316706,1.3640142734144423,-0.8465884471933256,-0.7322969678837917,-0.7268181685923183,-0.6768977576396316,0
1.2062704073195167,-1.1734625735631232,-1.185699888469296,-0.16665142720014525,-0.38228364429582506,0.15945209836326033,1.1027666093158137,0.6393275457561247,-1.034465815776277,-0.8465884471933256,-0.6951533279142674,-0.7763154765102658,0.18748391365413933,1
0.03159385023821048,0.1420137413921493,1.750609403316908,2.1153729642795174,2.450258524280133,-0.5468696880671148,-0.36412236688224137,1.2496509635749422,1.0250499807610851,0.41966356649420444,-0.771041590505152,-0.7249299376917625,0.8051036899928083,1
1.2062704073195167,-1.1734625735631232,0.6043176706590239,1.0484422161740792,0.4903782500438381,0.09489493770205712,-1.0946952154037193,-1.2754429993576935,-1.0779634289820816,-0.8465884471933256,-0.4608386231418425,-0.45651251668428944,-0.6768977576396316,1
0.03159385023821048,1.0448323781011926,-1.3263551072305688,0.12629272222394866,-0.6567165497491785,1.8123032553513558,-0.606015910439693,-0.6651956969446687,-1.0779634289820816,1.5633867160069181,0.0704971195470057,-0.3463820569707617,1.4336735831996472,1
-1.0050309774509956,0.09939492516294558,-1.3393704673826998,-0.7951907079131966,-0.7938511425317878,1.847377839135997,-0.570091647963653,-0.053058808617390346,-0.10486205512368336,-0.5063523953640652,-0.4608386231418425,-0.45651251668428944,-0.6768977576396316,1
-1.644836076937984,-1.1734625735631232,0.6303189130802347,-0.41494526980026936,-0.7914373898563372,2.2222406168931634,-0.9628443184887281,1.4169012993238579,-1.0779634289820816,-0.8465884471933256,1.7259256076355205,2.1485716245476536,-0.6768977576396316,1
